T_UPDATE,CALLSIGN,OPERATOR,TYPE_OF_TRANSPONDER,T0,ICAO_ACTYPE,ADEP,DEST,TAS,RFL
26-8-2019 14:35:08,TFL650,TFL,L,26-8-2019 10:35:26,B738,GCTS,EHAM,452,280.0
26-8-2019 14:50:08,ICE4E,ICE,L,26-8-2019 10:37:00,B763,BIKF,EHAM,460,370.0
26-8-2019 10:50:07,OOEVH,,S,26-8-2019 10:37:42,C172,EBBT,EHRD,115,0.0
26-8-2019 15:35:06,EIN60G,EIN,H,26-8-2019 10:38:01,A320,EIDW,EHAM,460,370.0
26-8-2019 14:05:09,DAL79,DAL,L,26-8-2019 10:38:08,A333,EHAM,KLAX,476,340.0
26-8-2019 11:50:07,OOEVH,,S,26-8-2019 10:38:42,C172,EBBT,EHRD,115,0.0
26-8-2019 13:05:07,EZY15MZ,EZY,L,26-8-2019 10:38:53,A320,EHAM,EGCC,356,280.0
26-8-2019 14:35:07,HTM26M,HTM,E,26-8-2019 10:39:01,EC45,EDWS,EDWS,120,0.0
26-8-2019 18:35:08,BIO05,BIO,S,26-8-2019 10:39:20,,,,0,
26-8-2019 14:50:08,KLM1631,KLM,H,26-8-2019 10:40:01,E190,EHAM,LIMC,452,370.0
26-8-2019 14:20:08,TRA70N,TRA,L,26-8-2019 10:40:01,B737,EHRD,LEMG,423,330.0
26-8-2019 15:05:09,MSR758,MSR,L,26-8-2019 10:40:01,B738,EHAM,HECA,450,370.0
26-8-2019 13:20:06,TRA071,TRA,L,26-8-2019 10:40:01,B737,EHAM,EKYT,430,390.0
26-8-2019 14:50:08,WZZ139,WZZ,L,26-8-2019 10:40:01,A321,EHEH,LOWW,450,370.0
26-8-2019 15:35:07,PHSVT,,S,26-8-2019 10:41:13,DR40,EHRD,EHMZ,105,0.0
26-8-2019 15:05:07,TSC341,TSC,L,26-8-2019 10:45:00,A332,EHAM,CYYZ,470,380.0
26-8-2019 15:05:07,EJU54RL,EJU,L,26-8-2019 10:45:00,A319,EHAM,LPPT,441,370.0
26-8-2019 15:20:06,TRA1843,TRA,L,26-8-2019 10:45:00,B738,EHAM,LGMT,445,370.0
26-8-2019 12:20:07,RRR1359,RRR,S,26-8-2019 10:46:00,B461,EGUB,EDDF,361,230.0
26-8-2019 16:35:11,EZY93CB,EZY,L,26-8-2019 10:46:00,A20N,EGKK,EHAM,460,230.0
26-8-2019 15:35:06,AZA74F,AZA,L,26-8-2019 10:47:00,A321,LIRF,EHAM,455,360.0
26-8-2019 15:05:07,EWG2180,EWG,H,26-8-2019 10:50:00,A320,EDDS,EHAM,406,240.0
26-8-2019 15:05:07,BEE7BT,BEE,H,26-8-2019 10:50:00,DH8D,EGCC,EDDL,315,100.0
26-8-2019 15:20:07,EZY35QK,EZY,L,26-8-2019 10:50:00,A320,EHAM,EGKK,387,240.0
26-8-2019 15:20:06,BEL2FG,BEL,H,26-8-2019 10:51:00,A319,EBBR,ESGG,453,390.0
26-8-2019 15:20:06,PHDAI,,S,26-8-2019 10:53:49,DA40,LFAY,EHSE,110,0.0
26-8-2019 13:50:08,GAFE22,,S,26-8-2019 10:54:13,TOR,ETSB,EHVL,420,190.0
26-8-2019 13:20:07,DEAMR,,S,26-8-2019 10:54:16,C182,EHGG,EHGG,110,0.0
26-8-2019 12:50:08,DIDOS,,S,26-8-2019 10:54:40,C404,EDDG,EDDG,160,76.0
26-8-2019 14:35:07,PHAED,,S,26-8-2019 10:54:49,P28A,EHBK,EHHV,124,0.0
26-8-2019 15:05:08,VLG8379,VLG,S,26-8-2019 10:55:01,A320,EHAM,LEST,451,330.0
26-8-2019 15:20:08,KLM45N,KLM,L,26-8-2019 10:55:01,E75L,EHAM,EPGD,414,370.0
26-8-2019 13:35:07,NASTY01,,S,26-8-2019 10:55:01,F16,XTMC,EHLW,517,60.0
26-8-2019 15:35:08,DLH7FP,DLH,H,26-8-2019 10:55:01,A319,EHAM,EDDM,447,350.0
26-8-2019 15:05:09,BEE4JB,BEE,H,26-8-2019 10:55:01,E75S,EHAM,EGBB,431,340.0
26-8-2019 15:20:06,KLM57A,KLM,L,26-8-2019 10:55:01,E190,EHAM,EGLL,389,240.0
26-8-2019 15:05:08,TRA77Y,TRA,L,26-8-2019 10:55:01,B738,EHAM,GMMX,448,390.0
26-8-2019 12:20:08,PHSVT,,S,26-8-2019 10:55:09,DR40,EHHV,EHRD,105,0.0
26-8-2019 15:05:09,RYR7UG,RYR,S,26-8-2019 10:56:01,B738,EDLW,EGSS,416,320.0
26-8-2019 15:35:06,BEE2LK,BEE,H,26-8-2019 10:56:01,DH8D,EGBB,EDDL,315,160.0
26-8-2019 14:50:08,TRA6G,TRA,L,26-8-2019 10:58:00,B738,ESSA,EHEH,380,380.0
26-8-2019 15:35:07,DLH8RV,DLH,H,26-8-2019 10:58:00,A320,EDDM,EHAM,422,240.0
26-8-2019 11:35:08,DEDBQ,,S,26-8-2019 11:00:00,C172,EHTX,EDKB,110,0.0
26-8-2019 16:50:08,9NANE,,S,26-8-2019 11:00:00,DH8D,EHRD,LGIR,310,270.0
26-8-2019 16:50:08,KING01,,S,26-8-2019 11:00:00,F16,XTMA,EHLW,528,0.0
26-8-2019 14:50:08,N748D,,S,26-8-2019 11:00:00,BE76,EHLE,EHGG,130,30.0
26-8-2019 15:05:09,SAS1593,SAS,L,26-8-2019 11:00:00,A320,EKCH,EBBR,450,330.0
26-8-2019 15:35:07,PHSPZ,,S,26-8-2019 11:00:00,DR40,EHSE,EHRD,105,0.0
26-8-2019 15:05:09,KLM937,KLM,S,26-8-2019 11:00:00,E195,EHAM,EIDW,451,360.0
26-8-2019 14:50:08,OOPKX,,H,26-8-2019 11:00:00,C750,EHEH,EGGW,469,240.0
26-8-2019 15:20:07,EDG80,EDG,H,26-8-2019 11:00:00,GLF5,EHRD,EDDB,482,330.0
26-8-2019 15:05:09,KLM1417,KLM,L,26-8-2019 11:00:00,B738,EHAM,LFLL,451,330.0
26-8-2019 15:05:09,KLM7908,KLM,S,26-8-2019 11:01:15,DA42,EHGG,EHGG,140,50.0
26-8-2019 15:20:08,BAW432,BAW,L,26-8-2019 11:02:01,A319,EGLL,EHAM,460,230.0
26-8-2019 14:50:07,TRA3Z,TRA,L,26-8-2019 11:02:01,B737,GCLP,EHRD,445,380.0
26-8-2019 15:20:08,TRA5802,TRA,L,26-8-2019 11:02:09,B738,LLBG,EHAM,450,360.0
26-8-2019 15:20:07,AIZ513,AIZ,E,26-8-2019 11:02:17,A21N,LLBG,EHAM,450,340.0
26-8-2019 14:05:08,PHTGL,,S,26-8-2019 11:03:57,P28A,EHGG,EHGG,100,0.0
26-8-2019 15:05:07,KLM925,KLM,H,26-8-2019 11:05:01,E190,EHAM,EGPE,451,380.0
26-8-2019 15:20:08,BEL6YR,BEL,H,26-8-2019 11:05:01,CRJ9,EBBR,EKCH,452,350.0
26-8-2019 11:50:08,LIFELN2,,S,26-8-2019 11:05:56,EC35,EHRD,EHRD,100,0.0
26-8-2019 14:35:08,OOSFP,,H,26-8-2019 11:06:01,A333,LFLX,EHWO,344,180.0
26-8-2019 15:20:08,KLM1018,KLM,L,26-8-2019 11:08:00,B737,EGLL,EHAM,450,230.0
26-8-2019 15:35:08,KLM589,KLM,L,26-8-2019 11:08:09,B77W,EHAM,DGAA,504,310.0
26-8-2019 15:20:07,BEE5TD,BEE,H,26-8-2019 11:09:00,DH8D,EGLC,EDDL,315,160.0
26-8-2019 14:50:07,OSY33T,OSY,S,26-8-2019 11:09:17,AN30,ESDF,LFOJ,230,180.0
26-8-2019 15:35:08,RYR9BQ,RYR,S,26-8-2019 11:10:00,B738,EHEH,EIDW,443,380.0
26-8-2019 15:35:07,TRA19C,TRA,L,26-8-2019 11:10:00,B738,EHRD,LGIR,445,390.0
26-8-2019 15:20:06,BAW439,BAW,S,26-8-2019 11:10:00,A320,EHAM,EGLL,419,240.0
26-8-2019 14:50:08,TRA21H,TRA,L,26-8-2019 11:10:00,B737,EHRD,GMTA,421,330.0
26-8-2019 15:20:06,KLM1203,KLM,H,26-8-2019 11:10:00,E190,EHAM,ENZV,452,370.0
26-8-2019 15:20:07,AFL2694,AFL,L,26-8-2019 11:10:00,A321,UUEE,EHAM,447,360.0
26-8-2019 15:05:08,TRA84L,TRA,L,26-8-2019 11:10:00,B738,EHEH,LPPT,434,330.0
26-8-2019 15:35:07,AUA373,AUA,H,26-8-2019 11:11:00,A320,LOWW,EHAM,450,240.0
26-8-2019 14:05:07,HNL33A,HNL,E,26-8-2019 11:11:51,EC75,EHKD,EHLL,140,20.0
26-8-2019 14:50:06,HNL05B,HNL,E,26-8-2019 11:11:56,A139,EHKD,EHLL,140,20.0
26-8-2019 15:35:08,WHS3XH,WHS,S,26-8-2019 11:12:11,A139,EDWE,EDWE,140,0.0
26-8-2019 14:50:07,JEI212,JEI,S,26-8-2019 11:12:42,LJ35,LXGB,EHAM,434,400.0
26-8-2019 15:20:07,FIN8MZ,FIN,S,26-8-2019 11:13:00,E190,EFHK,EBBR,446,370.0
26-8-2019 15:20:07,TRA5108,TRA,L,26-8-2019 11:14:01,B738,LEVC,EHEH,460,360.0
26-8-2019 13:50:08,GAFE22A,,S,26-8-2019 11:14:35,TOR,EHVL,ETSB,420,190.0
26-8-2019 15:35:06,KLM99U,KLM,H,26-8-2019 11:15:01,E190,EHAM,EGAC,450,380.0
26-8-2019 16:05:09,DEAMR,,S,26-8-2019 11:15:01,C182,EHGG,EHGG,110,0.0
26-8-2019 15:35:08,KLM47Z,KLM,L,26-8-2019 11:15:01,E75L,EHAM,ENCN,418,370.0
26-8-2019 15:20:07,QTR274,QTR,S,26-8-2019 11:15:01,B77W,EHAM,OTHH,479,310.0
26-8-2019 15:20:07,KLM91Q,KLM,L,26-8-2019 11:15:01,B737,EHAM,EGGD,442,340.0
26-8-2019 15:20:07,KLM65G,KLM,H,26-8-2019 11:15:01,E190,EHAM,EGPD,451,380.0
26-8-2019 13:35:08,N226CL,,S,26-8-2019 11:15:15,S22T,EHGG,EHGG,170,60.0
26-8-2019 15:50:08,SAS1549,SAS,L,26-8-2019 11:16:01,A321,EKCH,EHAM,450,260.0
26-8-2019 13:50:08,GAFE22B,,S,26-8-2019 11:17:21,TOR,EHVL,ETSB,420,190.0
26-8-2019 16:50:10,OOGMX,,S,26-8-2019 11:18:33,M7,EBST,EBST,90,0.0
26-8-2019 15:20:08,TRA6223,TRA,L,26-8-2019 11:20:00,B738,EHAM,LEMG,446,370.0
26-8-2019 17:20:09,PH3P2,,S,26-8-2019 11:20:00,EFOX,EDWJ,ZZZZ,75,0.0
26-8-2019 15:35:07,KLM39T,KLM,H,26-8-2019 11:20:00,E190,EHAM,ESGG,452,390.0
26-8-2019 15:20:08,KLM53H,KLM,L,26-8-2019 11:20:00,B739,EHAM,EGPH,471,320.0
26-8-2019 15:35:07,KLM21Y,KLM,H,26-8-2019 11:20:00,E190,EHAM,LKPR,452,390.0
26-8-2019 15:20:08,KLM29W,KLM,L,26-8-2019 11:20:00,B738,EHAM,EGNT,453,340.0
26-8-2019 17:05:08,GGAEF,,S,26-8-2019 11:20:00,A210,LFLH,EHSE,100,0.0
26-8-2019 15:35:07,WZZ992,WZZ,L,26-8-2019 11:20:00,A320,EHEH,LBSF,448,370.0
26-8-2019 11:50:06,BCG01,BCG,S,26-8-2019 11:20:06,,,,0,
26-8-2019 14:35:06,DAL139,DAL,L,26-8-2019 11:20:07,A333,EHAM,KDTW,471,360.0
26-8-2019 15:35:07,SAS64U,SAS,L,26-8-2019 11:24:00,A20N,ESSA,EBBR,440,350.0
26-8-2019 15:35:07,KLM51R,KLM,L,26-8-2019 11:25:00,E75L,EHAM,EGFF,436,360.0
26-8-2019 15:35:07,KLM71B,KLM,H,26-8-2019 11:25:00,E190,EHAM,EDDS,416,310.0
26-8-2019 15:35:07,TRA551B,TRA,L,26-8-2019 11:25:00,B738,EHEH,LPFR,417,330.0
26-8-2019 15:35:08,KLM1079,KLM,L,26-8-2019 11:25:01,B738,EHAM,EGCC,481,280.0
26-8-2019 15:50:07,TFL46W,TFL,H,26-8-2019 11:25:01,B738,EHAM,LEIB,445,370.0
26-8-2019 15:50:06,SWT7016,SWT,S,26-8-2019 11:26:01,E120,EDDV,EHAM,266,220.0
26-8-2019 15:35:08,BEE9BV,BEE,H,26-8-2019 11:26:01,DH8D,EGCC,EHAM,315,140.0
26-8-2019 16:20:09,THY9SY,THY,L,26-8-2019 11:28:01,B77W,LTFM,EHAM,484,360.0
26-8-2019 15:35:07,KLM69J,KLM,L,26-8-2019 11:30:01,E75L,EHAM,EDDN,399,310.0
26-8-2019 13:50:08,QAJ4908,QAJ,L,26-8-2019 11:30:01,LJ45,EHBK,EDDK,422,210.0
26-8-2019 16:20:10,RYR348A,RYR,S,26-8-2019 11:30:01,B738,EHEH,EGCC,437,360.0
26-8-2019 15:20:06,PHSVT,,S,26-8-2019 11:30:01,DR40,EHMZ,EHRD,105,0.0
26-8-2019 15:50:08,N41518,,E,26-8-2019 11:30:01,PA46,EHRD,EGTF,193,190.0
26-8-2019 15:50:08,CND113,CND,L,26-8-2019 11:30:01,B738,EHAM,LEPA,464,350.0
26-8-2019 15:50:07,FOO6295,FOO,S,26-8-2019 11:30:01,A321,EHAM,LIRF,450,370.0
26-8-2019 15:50:07,KLM1335,KLM,H,26-8-2019 11:30:01,E190,EHAM,EKYT,449,370.0
26-8-2019 15:20:08,KLM19P,KLM,L,26-8-2019 11:30:01,B738,EHAM,LFPG,403,210.0
26-8-2019 15:20:06,WZZ8VS,WZZ,L,26-8-2019 11:31:00,A21N,LHBP,EHEH,332,320.0
26-8-2019 15:50:08,BAW2LT,BAW,L,26-8-2019 11:31:00,A319,EGLL,EDDL,450,170.0
26-8-2019 16:50:10,DIAMO07,,S,26-8-2019 11:32:04,ZZZZ,EHWO,EHWO,100,0.0
26-8-2019 15:50:08,PHGOV,,L,26-8-2019 11:33:00,B737,LKPR,EHAM,447,400.0
26-8-2019 16:50:09,AMX025,AMX,L,26-8-2019 11:33:47,B789,MMMX,EHAM,487,390.0
26-8-2019 16:50:11,DIAMO05,,S,26-8-2019 11:33:48,ZZZZ,EHWO,EHWO,100,0.0
26-8-2019 16:05:07,AEA77CZ,AEA,L,26-8-2019 11:34:00,A332,LEMD,EHAM,457,220.0
27-8-2019 01:50:06,NHX01B,NHX,S,26-8-2019 11:34:45,EC75,EHKD,ZZZZ,140,20.0
26-8-2019 15:50:07,AFR1337,AFR,H,26-8-2019 11:35:00,CRJ7,EHAM,LFST,400,210.0
26-8-2019 15:50:07,DLH9JF,DLH,H,26-8-2019 11:35:00,A320,EDDF,EHAM,412,200.0
26-8-2019 15:50:06,TRA6W,TRA,L,26-8-2019 11:35:00,B738,EHAM,LEVC,447,370.0
26-8-2019 15:35:08,KLM79F,KLM,L,26-8-2019 11:35:00,B738,EHAM,EGBB,462,360.0
26-8-2019 15:50:08,NHX01B,NHX,S,26-8-2019 11:35:11,EC75,ZZZZ,EHKD,140,30.0
26-8-2019 15:05:08,DIAMO02,,S,26-8-2019 11:35:13,PC7,EHWO,EHWO,180,15.0
26-8-2019 15:20:06,N213CL,,S,26-8-2019 11:35:18,S22T,EHRD,EHRD,140,30.0
26-8-2019 15:05:07,OONZD,,S,26-8-2019 11:35:44,S200,EHMZ,EBOS,100,0.0
26-8-2019 15:50:07,BEE8MC,BEE,H,26-8-2019 11:36:00,DH8D,EGBB,EHAM,315,230.0
26-8-2019 15:05:07,DIAMO20,,S,26-8-2019 11:36:03,PC7,EHWO,EHWO,180,15.0
26-8-2019 15:35:06,FPIMS,,S,26-8-2019 11:36:07,MCR4,EHMZ,EDLS,120,0.0
26-8-2019 15:50:07,BEE1GV,BEE,S,26-8-2019 11:36:24,B462,EGNM,EDDL,391,170.0
26-8-2019 12:05:07,STICK03,,S,26-8-2019 11:36:39,PC7,EHWO,EHWO,180,180.0
26-8-2019 15:50:06,BEE4RJ,BEE,H,26-8-2019 11:37:01,E75S,EGCN,EHAM,450,150.0
26-8-2019 13:20:07,PHKFB,,S,26-8-2019 11:38:57,DA42,EHLE,EHGG,140,0.0
26-8-2019 15:50:07,TFL788,TFL,L,26-8-2019 11:40:01,B763,LTFE,EHAM,459,280.0
26-8-2019 15:50:06,KLM63Y,KLM,L,26-8-2019 11:40:01,E75L,EHAM,EGNJ,385,280.0
26-8-2019 15:50:07,EJU86NZ,EJU,L,26-8-2019 11:40:01,A320,EHAM,LIRN,444,390.0
26-8-2019 15:50:07,KLM23B,KLM,H,26-8-2019 11:40:01,E190,EHAM,EDDF,384,230.0
26-8-2019 15:35:08,KLM41L,KLM,L,26-8-2019 11:40:01,B738,EHAM,LIRF,459,390.0
26-8-2019 15:50:06,BAW1DL,BAW,S,26-8-2019 11:40:01,A320,EDDL,EGLL,439,320.0
26-8-2019 15:50:07,KLM73E,KLM,H,26-8-2019 11:40:01,E190,EHAM,EGNM,414,300.0
26-8-2019 15:35:08,KLM35V,KLM,L,26-8-2019 11:40:01,E75L,EHAM,ELLX,358,210.0
26-8-2019 16:20:10,KLM1989,KLM,L,26-8-2019 11:40:01,E75L,EHAM,LFSB,410,330.0
26-8-2019 15:50:06,AFR103R,AFR,H,26-8-2019 11:40:01,CRJ7,EHAM,LFRN,431,330.0
26-8-2019 18:50:07,DFSPG,,S,26-8-2019 11:41:11,C208,EHMZ,EDLN,140,0.0
26-8-2019 16:35:11,HBOYX,,C,26-8-2019 11:41:14,P28R,EDTD,EHMZ,120,40.0
26-8-2019 14:50:06,PHMLR,,S,26-8-2019 11:42:07,TOBA,EHLE,EDXB,100,0.0
26-8-2019 15:50:06,DIBBS,,S,26-8-2019 11:44:00,C25A,EDLW,EGGW,415,320.0
26-8-2019 16:20:10,TAP679,TAP,L,26-8-2019 11:45:00,A319,EHAM,LPPR,449,380.0
26-8-2019 16:05:09,KLM75K,KLM,L,26-8-2019 11:45:00,B738,EHAM,LEBL,459,390.0
26-8-2019 16:05:08,KLM32N,KLM,L,26-8-2019 11:45:00,B737,EHAM,EDDH,478,270.0
26-8-2019 16:05:07,KLM22V,KLM,L,26-8-2019 11:45:00,B738,EHAM,EKBI,464,350.0
26-8-2019 15:50:07,BEE8VR,BEE,H,26-8-2019 11:45:00,DH8D,EHAM,EGLC,313,180.0
26-8-2019 15:50:08,KLM81N,KLM,H,26-8-2019 11:45:00,E190,EHAM,EDDT,443,370.0
26-8-2019 14:50:06,PHMLO,,S,26-8-2019 11:45:33,TOBA,EHLE,EDXB,100,0.0
26-8-2019 14:20:06,PHNBA,,S,26-8-2019 11:47:21,CRUZ,EHEH,EHEH,90,0.0
26-8-2019 16:05:09,RAM850W,RAM,L,26-8-2019 11:48:01,B738,GMMN,EHAM,455,340.0
26-8-2019 12:20:06,PHZLV,,S,26-8-2019 11:48:07,CRUZ,EHEH,EHEH,90,0.0
26-8-2019 16:05:08,CSN457,CSN,L,26-8-2019 11:48:35,B77L,ZGGG,EHAM,490,276.0
26-8-2019 15:50:07,KLM77C,KLM,L,26-8-2019 11:50:01,E75L,EHAM,EDDV,364,230.0
26-8-2019 15:50:07,KLM33Q,KLM,L,26-8-2019 11:50:01,E75L,EHAM,EDDW,364,230.0
26-8-2019 16:05:09,KLM1149,KLM,S,26-8-2019 11:50:01,E190,EHAM,ENGM,449,370.0
26-8-2019 16:05:07,AMC387,AMC,S,26-8-2019 11:50:01,A319,EHAM,LMML,446,390.0
26-8-2019 16:05:08,KLM97R,KLM,L,26-8-2019 11:50:01,E75L,EHAM,EDDL,356,210.0
1/9/2019 21:50,FJRHL,,S,26-8-2019 11:50:12,,,,0,
1/9/2019 21:50,PH4H2,,S,26-8-2019 11:50:37,,,,0,
1/9/2019 21:50,PHUGS,,S,26-8-2019 11:50:59,,,,0,
26-8-2019 15:35:08,NJE486N,NJE,L,26-8-2019 11:52:51,C68A,EHAM,EDDF,420,230.0
26-8-2019 18:50:07,BIO01,BIO,S,26-8-2019 11:53:30,P68,EHLE,EHLE,120,0.0
26-8-2019 15:50:08,EJU7939,EJU,L,26-8-2019 11:55:00,A319,EHAM,LIMC,437,370.0
26-8-2019 16:20:10,BTI6D9,,S,26-8-2019 11:55:00,BCS3,EVRA,EHAM,446,400.0
26-8-2019 16:05:09,KLM1029,KLM,H,26-8-2019 11:55:00,E190,EHAM,EGLL,389,240.0
26-8-2019 16:35:11,KLM1731,KLM,L,26-8-2019 11:55:00,E75L,EHAM,EBBR,324,150.0
26-8-2019 16:05:07,KLM1261,KLM,L,26-8-2019 11:55:00,E75L,EHAM,LFMN,417,370.0
26-8-2019 16:35:11,KLM11S,KLM,L,26-8-2019 11:55:00,B739,EHAM,LEMD,464,350.0
26-8-2019 18:50:07,N298CD,,S,26-8-2019 11:58:04,SR20,EDRA,EGBO,135,0.0
26-8-2019 13:35:08,OKPCC,,E,26-8-2019 11:58:12,PC12,EDDL,EBAW,250,180.0
26-8-2019 15:50:08,KLC1521,KLC,L,26-8-2019 12:00:01,E75L,EHAM,EGSH,349,200.0
26-8-2019 16:20:10,TFL607,TFL,H,26-8-2019 12:00:01,A320,EHGG,GCLP,449,330.0
26-8-2019 16:05:09,KLM617,KLM,L,26-8-2019 12:00:01,A333,EHAM,KBOS,478,360.0
26-8-2019 16:20:08,KLM17G,KLM,L,26-8-2019 12:00:01,B738,EHAM,EKCH,461,370.0
26-8-2019 20:05:07,DECAH,,S,26-8-2019 12:00:01,KL07,EHTX,EDVU,95,0.0
26-8-2019 13:50:08,DEDDS,,S,26-8-2019 12:00:01,P28U,EHSE,EHGG,130,40.0
26-8-2019 16:20:10,DAL165,DAL,L,26-8-2019 12:00:01,A333,EHAM,KMSP,479,340.0
26-8-2019 16:05:08,KLM26C,KLM,L,26-8-2019 12:00:01,B737,EHAM,LIMC,459,390.0
26-8-2019 18:35:08,DENOT,,C,26-8-2019 12:00:01,RALL,EHTX,EDLN,90,0.0
26-8-2019 16:20:10,KLM166,KLM,L,26-8-2019 12:00:01,B77W,EHAM,KATL,492,320.0
26-8-2019 16:20:08,OOACO,,S,26-8-2019 12:00:01,C510,EDDM,EHRD,326,360.0
26-8-2019 14:05:08,PHOTK,,S,26-8-2019 12:00:26,C172,EHBK,EHBK,100,50.0
26-8-2019 15:20:07,HNL06B,HNL,E,26-8-2019 12:00:36,A139,EHKD,ZZZZ,140,20.0
26-8-2019 15:35:07,TRA72X,TRA,L,26-8-2019 12:01:01,B737,LFBE,EHRD,347,180.0
26-8-2019 12:50:08,THY6438,THY,L,26-8-2019 12:01:05,B77L,EHBK,LTBA,377,150.0
26-8-2019 15:20:08,KLM7910,KLM,S,26-8-2019 12:01:09,DA42,EHGG,EHGG,140,50.0
26-8-2019 16:20:09,HNL07B,HNL,E,26-8-2019 12:01:19,A139,EHKD,EHJF,140,20.0
26-8-2019 15:50:07,PHLOB,,S,26-8-2019 12:01:45,EUPA,EHBK,EHLE,97,0.0
26-8-2019 16:50:09,EWG6RL,EWG,E,26-8-2019 12:02:01,A319,EGCC,EDDL,426,170.0
26-8-2019 16:20:11,ABW177,ABW,L,26-8-2019 12:02:01,B748,UUEE,EHAM,494,320.0
26-8-2019 15:05:09,ZXP02,ZXP,S,26-8-2019 12:02:51,EC35,EHAM,EHAM,120,0.0
26-8-2019 16:05:09,BTI6C3,,S,26-8-2019 12:03:01,BCS3,EVRA,EBBR,430,390.0
26-8-2019 17:50:08,PHSGG,,S,26-8-2019 12:03:18,RF6,EGLK,EHSE,100,0.0
26-8-2019 16:35:10,KLM16V,KLM,L,26-8-2019 12:04:01,B737,EKCH,EHAM,443,260.0
26-8-2019 16:05:08,TRA43F,TRA,L,26-8-2019 12:05:00,B738,EHAM,LPFR,447,410.0
26-8-2019 16:20:09,BEE7NA,BEE,H,26-8-2019 12:05:00,DH8D,EHAM,EGHI,315,240.0
26-8-2019 16:20:09,TRA863Z,TRA,L,26-8-2019 12:05:00,B738,EHAM,LGAV,446,410.0
26-8-2019 15:05:07,RRR1359,RRR,S,26-8-2019 12:09:27,B461,EGUB,EDDF,400,230.0
26-8-2019 16:20:09,KLM87X,KLM,H,26-8-2019 12:10:00,E190,EHAM,LSGG,429,330.0
26-8-2019 16:05:08,TRA11R,TRA,L,26-8-2019 12:11:00,B737,LEBL,EHRD,428,360.0
26-8-2019 16:35:11,EJU57FT,EJU,L,26-8-2019 12:11:00,A320,LOWW,EHAM,426,320.0
26-8-2019 16:20:10,BEL5MA,BEL,H,26-8-2019 12:11:01,A319,EBBR,EDDH,453,390.0
26-8-2019 16:35:10,AFR55UU,AFR,H,26-8-2019 12:11:01,A319,LFPG,EHAM,367,220.0
26-8-2019 18:20:10,IBK54CA,IBK,H,26-8-2019 12:11:01,B734,EKCH,EHAM,445,300.0
26-8-2019 16:20:10,RYR5681,RYR,S,26-8-2019 12:13:01,B738,EGSS,EHEH,450,190.0
26-8-2019 15:50:06,TRA6532,TRA,L,26-8-2019 12:13:01,B738,LLBG,EHEH,354,360.0
26-8-2019 15:05:08,PHKIO,,S,26-8-2019 12:13:32,P06T,EDLS,EHGG,130,12.0
26-8-2019 15:05:07,PHMLS,,S,26-8-2019 12:13:40,TOBA,EHLE,EDWF,100,0.0
26-8-2019 16:05:09,TRA79T,TRA,L,26-8-2019 12:14:01,B738,LEPA,EHRD,442,380.0
26-8-2019 21:05:08,LIFELN3,,S,26-8-2019 12:14:11,ZZZZ,ZZZZ,ZZZZ,100,0.0
26-8-2019 16:05:09,TRA47W,TRA,L,26-8-2019 12:15:01,B738,LFMN,EHEH,449,380.0
26-8-2019 16:20:09,TRA96V,TRA,L,26-8-2019 12:15:01,B737,EHRD,LEAL,441,390.0
26-8-2019 21:20:07,EIN60Y,EIN,H,26-8-2019 12:15:01,A320,EHAM,EIDW,443,360.0
27-8-2019 03:35:07,HNL25C,HNL,E,26-8-2019 12:15:01,A139,EHQT,EHKD,140,30.0
26-8-2019 15:35:07,N748D,,S,26-8-2019 12:15:01,BE76,EHGG,EHLE,130,20.0
26-8-2019 16:50:09,TRA37W,TRA,L,26-8-2019 12:15:01,B738,EHAM,LBSF,446,370.0
26-8-2019 16:20:09,KLM991,KLM,H,26-8-2019 12:15:01,E190,EHAM,EGLC,362,160.0
26-8-2019 16:35:11,EWG2C,EWG,H,26-8-2019 12:15:01,A320,EHAM,EDDS,429,310.0
26-8-2019 17:35:08,EZY71TK,EZY,L,26-8-2019 12:15:01,A20N,EHAM,EGKK,383,240.0
26-8-2019 16:50:09,KLM1847,KLM,L,26-8-2019 12:15:01,B738,EHAM,LOWW,464,350.0
26-8-2019 16:50:08,KLM881,KLM,L,26-8-2019 12:15:01,B789,EHAM,ZSHC,483,370.0
26-8-2019 17:05:09,KLM887,KLM,L,26-8-2019 12:15:01,B744,EHAM,VHHH,503,310.0
26-8-2019 16:20:10,KLM93K,KLM,H,26-8-2019 12:15:01,E190,EHAM,EGLL,388,240.0
26-8-2019 17:35:08,HNL06B,HNL,E,26-8-2019 12:15:01,A139,EHJA,EHKD,140,30.0
26-8-2019 19:05:07,BIO08,BIO,S,26-8-2019 12:15:19,P68,EHLE,EHLE,120,0.0
26-8-2019 16:50:10,EJU38WP,EJU,L,26-8-2019 12:16:01,A320,EGKK,EHAM,460,230.0
26-8-2019 16:50:10,FOO8437,FOO,S,26-8-2019 12:17:00,A321,LIMC,EHAM,449,340.0
26-8-2019 16:20:10,EJU16BZ,EJU,L,26-8-2019 12:17:00,A320,LDSP,EHAM,374,200.0
26-8-2019 16:35:12,VLG73SB,VLG,S,26-8-2019 12:18:00,A320,LEBL,EHAM,447,360.0
26-8-2019 16:35:11,FIN38U,FIN,L,26-8-2019 12:18:00,A319,EFHK,EBBR,441,330.0
26-8-2019 16:35:12,KLM37D,KLM,L,26-8-2019 12:18:00,E190,ENTO,EHAM,442,240.0
